"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
60007003,"小坂 憲次（こさか けんじ）","文部科学大臣","総務大臣"
60007004,"小坂 憲次（こさか けんじ）","文部科学大臣","法務大臣"
60007005,"小坂 憲次（こさか けんじ）","文部科学大臣","外務大臣"
60007008,"小坂 憲次（こさか けんじ）","文部科学大臣","厚生労働大臣"
60007011,"小坂 憲次（こさか けんじ）","文部科学大臣","国土交通大臣"
60007012,"小坂 憲次（こさか けんじ）","文部科学大臣","環境大臣"
60007013,"小坂 憲次（こさか けんじ）","文部科学大臣","防衛大臣（防衛庁長官）"
60007014,"小坂 憲次（こさか けんじ）","文部科学大臣","国家公安委員会委員長"
60007015,"小坂 憲次（こさか けんじ）","文部科学大臣","防災担当大臣"
60007016,"小坂 憲次（こさか けんじ）","文部科学大臣","行政改革担当大臣（行政刷新担当大臣）"
60007017,"小坂 憲次（こさか けんじ）","文部科学大臣","沖縄及び北方対策担当大臣"
60007019,"小坂 憲次（こさか けんじ）","文部科学大臣","経済財政政策担当大臣"
60007020,"小坂 憲次（こさか けんじ）","文部科学大臣","科学技術政策担当大臣"
60007021,"小坂 憲次（こさか けんじ）","文部科学大臣","規制改革担当大臣"
60007022,"小坂 憲次（こさか けんじ）","文部科学大臣","男女共同参画担当大臣"
60007024,"小坂 憲次（こさか けんじ）","文部科学大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
60007028,"小坂 憲次（こさか けんじ）","文部科学大臣","少子化対策担当大臣"
60007029,"小坂 憲次（こさか けんじ）","文部科学大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
60007039,"小坂 憲次（こさか けんじ）","文部科学大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
60007040,"小坂 憲次（こさか けんじ）","文部科学大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
60007043,"小坂 憲次（こさか けんじ）","文部科学大臣","海洋政策担当大臣"
60007044,"小坂 憲次（こさか けんじ）","文部科学大臣","拉致問題担当大臣"
60007045,"小坂 憲次（こさか けんじ）","文部科学大臣","再チャレンジ担当大臣"
60007048,"小坂 憲次（こさか けんじ）","文部科学大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
60007061,"小坂 憲次（こさか けんじ）","文部科学大臣","原子力防災担当大臣"
60007062,"小坂 憲次（こさか けんじ）","文部科学大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
60007066,"小坂 憲次（こさか けんじ）","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
60007071,"小坂 憲次（こさか けんじ）","文部科学大臣","国土強靱化担当大臣"
60007072,"小坂 憲次（こさか けんじ）","文部科学大臣","クールジャパン戦略担当大臣"
60007076,"小坂 憲次（こさか けんじ）","文部科学大臣","知的財産戦略担当大臣"
60007079,"小坂 憲次（こさか けんじ）","文部科学大臣","マイナンバー制度担当大臣"
60007082,"小坂 憲次（こさか けんじ）","文部科学大臣","こども政策担当大臣"
60007083,"小坂 憲次（こさか けんじ）","文部科学大臣","孤独・孤立対策担当大臣"
60007086,"小坂 憲次（こさか けんじ）","文部科学大臣","経済安全保障担当大臣"
